utc_date,caid,census_block_group
2024-12-23,5f88abb809b3f318bf69353cee14bd6817a52008a46d4104df6fc4b2c33f5f0c,090091862004
2023-03-25,5f892c4d075d85f574a42688b307c26c977dfc5854276daa24dce6195a206e18,090117141033
2024-09-16,5f8c21070a048fba65a728ac8eef22e63bbe908db8f8cf723264e5851ec1598a,090135382014
2024-11-01,5f8c21070a048fba65a728ac8eef22e63bbe908db8f8cf723264e5851ec1598a,090135382014
2024-11-11,5f8c21070a048fba65a728ac8eef22e63bbe908db8f8cf723264e5851ec1598a,090135382014
2024-11-22,5f8c21070a048fba65a728ac8eef22e63bbe908db8f8cf723264e5851ec1598a,090135382014
2023-01-25,5f8cb0b9bf0bba3e99f75d593610a0db819dd45ffeaca77dccef697810af2beb,
2020-05-24,5f8e6ed8d41b732cbda630b18b294eb7588cdaa0c3d9615180d5a33ab0f52825,090093481233
2019-03-17,5f8ed327ecbeb156c6adcd1cd867be702fc465b23ce0370f22b39f395347eb7d,090034925001
2024-11-10,5f91074bfd0b1492ab8cc8852901e2725908bb6945127f1cf58af5568796cf7b,090034771023
2023-09-17,5f91b4e5ab30858370b9fd0428233526894f7eb817f98c7228e343b4bd691dbb,090075414013
2024-08-02,5f9372a1ee4e934f9f1b539a782119aed95d622604eb9ee025829e8b32ae87a3,250173546003
2023-11-14,5f93ca31dd50dbca8d67a56c3c4c1487455a15caf78976a221719d3651abeeeb,
2023-11-16,5f93ca31dd50dbca8d67a56c3c4c1487455a15caf78976a221719d3651abeeeb,
2024-11-07,5f94d67039a780d5221fc1a4cd4cb976aa38b9931e80c35080a70052943ba1d7,090011105003
2024-12-12,5f94d67039a780d5221fc1a4cd4cb976aa38b9931e80c35080a70052943ba1d7,090011105003
2023-04-30,5f96c46b4d2e133d1f827a4509ddbc1a5522178c434e13751d43bb40e7bcca85,090034812002
2024-07-28,5f96c46b4d2e133d1f827a4509ddbc1a5522178c434e13751d43bb40e7bcca85,090034812002
2024-11-07,5f973cc1c4d69c16262ed723a116b8676c8ebfa15d73e66ae227d2a91392f87a,090075951021
2020-08-02,5f9745208ec33ea5d2bb2e18ee6b4e4a36026c216974d19103a81935cc49855b,090034603012
2024-09-06,5f99d5a01a12d89dc27359331506b9c7d86c88968c9d7188c638c8d562330249,090011105003
2023-07-27,5f9b8683c40c204fcbba6850fe8474764492e2068f12ecc9064d14c698a8e891,090052671001
2023-08-16,5f9b8683c40c204fcbba6850fe8474764492e2068f12ecc9064d14c698a8e891,090052671001
2023-08-27,5f9b8683c40c204fcbba6850fe8474764492e2068f12ecc9064d14c698a8e891,090052671001
2024-05-31,5f9bb0873505f20c75f9da057e38965a3af6915d11b51a80d47eb832ace0bd59,090091757002
2024-12-29,5f9bb0873505f20c75f9da057e38965a3af6915d11b51a80d47eb832ace0bd59,090091757002
2019-10-05,5f9c943f0c846394dc868791a409b42928b70cdd4d19a521822683dc279019f7,360810635001
2024-07-04,5fa00b64eb68ba02bc6e465971fa850b38cf11d2c63b75fccf06372d26692ec7,
2023-05-31,5fa2611e9f209afb6122c2008b8f7de72f7680077edf9eb1b10bc713866c8121,090034301001
2024-03-06,5fa2611e9f209afb6122c2008b8f7de72f7680077edf9eb1b10bc713866c8121,090034301001
2023-10-18,5fa96ea429a0995430d424f3e2d4208bf33e1d4670db08116721c0050537c1b4,250277521001
2023-07-08,5fa9c29c49a2b91cf146a5df099e1ffed71d74835c4e60f437868ff3266f02fc,
2023-06-06,5faa3c7f13c2f6ee50169c5c35349314ad06bb49f57201fb9edcbccd2e02151d,
2019-08-04,5faa76b06687ee6b7556e422e54c32465759d237d9b41b23b33f29e87c6e4f27,090034641023
2023-02-25,5faab5f30140a8c10139233184d7850804c4fa5acbaa73802dd03c1a73375659,
2023-03-24,5faab5f30140a8c10139233184d7850804c4fa5acbaa73802dd03c1a73375659,
2024-07-25,5faacc9aa53bbb429bac11b6451ae1eb8b8064ba3bd09fb0c44b4e1e36dbb7a8,
2024-04-22,5fb2c6c2c3a670a35e5549a3c842a5cc09777c8d9a0f273cd5d4ba7f1a4720fc,440030207011
2022-12-24,5fb3d3c6611221639552d51f79f98e3c7273f8d51910b5754d766939b256c311,
2023-08-13,5fb54bae35e83a68b6bbafebdab987a7c559abb092e4bd2280b6a753319bbdc7,090093433003
2023-08-14,5fb54bae35e83a68b6bbafebdab987a7c559abb092e4bd2280b6a753319bbdc7,090093433003
2023-09-08,5fb54bae35e83a68b6bbafebdab987a7c559abb092e4bd2280b6a753319bbdc7,090093433003
2024-07-22,5fb566740a5dd1d0df615cb7e3d1ce373b81ae5ac620fc5e77a75b0a8762905e,360270400031
2023-05-04,5fb5b090dc3a79f65ae86a3dcf851ef44816d15cdb1674a370bc89ff5592215c,090091302002
2023-05-05,5fb5b090dc3a79f65ae86a3dcf851ef44816d15cdb1674a370bc89ff5592215c,090091302002
2023-05-06,5fb5b090dc3a79f65ae86a3dcf851ef44816d15cdb1674a370bc89ff5592215c,090091302002
2023-05-07,5fb5b090dc3a79f65ae86a3dcf851ef44816d15cdb1674a370bc89ff5592215c,090091302002
2023-05-11,5fb5b090dc3a79f65ae86a3dcf851ef44816d15cdb1674a370bc89ff5592215c,090091302002
2023-05-12,5fb5b090dc3a79f65ae86a3dcf851ef44816d15cdb1674a370bc89ff5592215c,090091302002
2023-05-19,5fb5b090dc3a79f65ae86a3dcf851ef44816d15cdb1674a370bc89ff5592215c,090091302002
2023-05-20,5fb5b090dc3a79f65ae86a3dcf851ef44816d15cdb1674a370bc89ff5592215c,090091302002
2023-05-21,5fb5b090dc3a79f65ae86a3dcf851ef44816d15cdb1674a370bc89ff5592215c,090091302002
2023-05-22,5fb5b090dc3a79f65ae86a3dcf851ef44816d15cdb1674a370bc89ff5592215c,090091302002
2023-06-08,5fb5b090dc3a79f65ae86a3dcf851ef44816d15cdb1674a370bc89ff5592215c,090091302002
2023-06-10,5fb5b090dc3a79f65ae86a3dcf851ef44816d15cdb1674a370bc89ff5592215c,090091302002
2023-06-12,5fb5b090dc3a79f65ae86a3dcf851ef44816d15cdb1674a370bc89ff5592215c,090091302002
2024-09-29,5fb7b733d62a88c0f890fc90ebc018a5215a736763237c80ab8d847b59ed10f2,090091754004
2024-12-11,5fbbf6ad0d52a12ca2f283f1800ee1ec8078acea135283c23996f8512d4c22fe,090091841005
2019-08-17,5fbe5597a3316eedc5b82f2c37bfa0a423d0b13b126f0c4e85d813664ff9243b,
2024-01-06,5fbedce2a3693c98c17351140cf71bcb639e2fd4b310e763e6246d3693c8505b,090034772001
2024-09-07,5fbedce2a3693c98c17351140cf71bcb639e2fd4b310e763e6246d3693c8505b,090034772001
2024-11-23,5fbedce2a3693c98c17351140cf71bcb639e2fd4b310e763e6246d3693c8505b,090034772001
2023-07-23,5fc12251d971ddf06910dfbcae3c5f7afcc5fa462625fd388ba5c9bf121c4d2b,090034942013
2023-11-12,5fc12251d971ddf06910dfbcae3c5f7afcc5fa462625fd388ba5c9bf121c4d2b,090034942013
2023-11-26,5fc12251d971ddf06910dfbcae3c5f7afcc5fa462625fd388ba5c9bf121c4d2b,090034942013
2024-01-28,5fc12251d971ddf06910dfbcae3c5f7afcc5fa462625fd388ba5c9bf121c4d2b,090034942013
2024-02-04,5fc12251d971ddf06910dfbcae3c5f7afcc5fa462625fd388ba5c9bf121c4d2b,090034942013
2024-03-24,5fc12251d971ddf06910dfbcae3c5f7afcc5fa462625fd388ba5c9bf121c4d2b,090034942013
2024-06-09,5fc12251d971ddf06910dfbcae3c5f7afcc5fa462625fd388ba5c9bf121c4d2b,090034942013
2024-06-16,5fc12251d971ddf06910dfbcae3c5f7afcc5fa462625fd388ba5c9bf121c4d2b,090034942013
2024-06-30,5fc12251d971ddf06910dfbcae3c5f7afcc5fa462625fd388ba5c9bf121c4d2b,090034942013
2024-07-07,5fc12251d971ddf06910dfbcae3c5f7afcc5fa462625fd388ba5c9bf121c4d2b,090034942013
2024-07-14,5fc12251d971ddf06910dfbcae3c5f7afcc5fa462625fd388ba5c9bf121c4d2b,090034942013
2024-08-11,5fc12251d971ddf06910dfbcae3c5f7afcc5fa462625fd388ba5c9bf121c4d2b,090034942013
2024-08-25,5fc12251d971ddf06910dfbcae3c5f7afcc5fa462625fd388ba5c9bf121c4d2b,090034942013
2024-09-15,5fc12251d971ddf06910dfbcae3c5f7afcc5fa462625fd388ba5c9bf121c4d2b,090034002002
2024-10-27,5fc12251d971ddf06910dfbcae3c5f7afcc5fa462625fd388ba5c9bf121c4d2b,090034942013
2024-08-01,5fc1f05190450157687489050e212ff0a6e6b153303a02e77ecb45ad7b6064f1,360710105006
2024-08-29,5fc1f05190450157687489050e212ff0a6e6b153303a02e77ecb45ad7b6064f1,360710105006
2024-10-31,5fc1f05190450157687489050e212ff0a6e6b153303a02e77ecb45ad7b6064f1,360710105006
2023-02-11,5fc2b124d80d4b4986452319efc2d34b3fa31116988e7798d6fde4ef6d80a10e,360610088004
2023-06-24,5fc4bd10f0c2b03324c55bcd1b1f421a34ecc2ba1d1c0e4d85d843b72bb25c1d,090034873001
2023-10-14,5fc4bd10f0c2b03324c55bcd1b1f421a34ecc2ba1d1c0e4d85d843b72bb25c1d,090034873001
2024-02-17,5fc4bd10f0c2b03324c55bcd1b1f421a34ecc2ba1d1c0e4d85d843b72bb25c1d,090034873001
2024-03-30,5fc4bd10f0c2b03324c55bcd1b1f421a34ecc2ba1d1c0e4d85d843b72bb25c1d,090034873001
2024-06-01,5fc4bd10f0c2b03324c55bcd1b1f421a34ecc2ba1d1c0e4d85d843b72bb25c1d,090034873001
2024-09-28,5fc4bd10f0c2b03324c55bcd1b1f421a34ecc2ba1d1c0e4d85d843b72bb25c1d,090034873001
2024-10-19,5fc4bd10f0c2b03324c55bcd1b1f421a34ecc2ba1d1c0e4d85d843b72bb25c1d,090034873001
2024-12-21,5fc4bd10f0c2b03324c55bcd1b1f421a34ecc2ba1d1c0e4d85d843b72bb25c1d,090034873001
2023-08-06,5fcbae7b9bb6bedefe7d088786464503534f4eb7ee7827b9764bcce2c70e2a3f,250138004004
2020-07-20,5fcbb1d5dd719e0199d626e77fec5396ce6e0f45ca3bd5b4d082e7a5852d3b75,090075502022
2024-07-02,5fcd22b7c5220bef2f42cd7d5b060bd2d142f45b154ac234235b2dfcf1e10914,090075851003
2019-08-16,5fcfb9518e220b0666b34825c00aca11a82652e4baf4dd69b13646838474e80e,090091710001
2022-12-24,5fd19694243c4e91b4164ff71579e743eb9b53f07d17a18a45b561eba2240ef7,090075951022
2024-08-05,5fd330cb8531e6aef5ebd2a72b6898ef4b674cf4decdcfa155b2b63c9c378ca4,090159044001
2024-11-04,5fd330cb8531e6aef5ebd2a72b6898ef4b674cf4decdcfa155b2b63c9c378ca4,090159044001
2023-04-22,5fd5162099e4d1b4f41f1851ff1eb88eeb8ca25200c872a00b208dc87ae6a9e0,090034059002
2023-09-09,5fd55598a97c981263d373116a386ae90633fa33c3600324f68c59a5385d3d62,090052983001
2023-07-07,5fd61462d4efe864cecfe48d38fdad7c303a28820ddbb7050213cf713970cbb3,090075601001
2023-07-08,5fd61462d4efe864cecfe48d38fdad7c303a28820ddbb7050213cf713970cbb3,090075601001
2023-12-01,5fd61462d4efe864cecfe48d38fdad7c303a28820ddbb7050213cf713970cbb3,090075601001
2024-01-26,5fd61462d4efe864cecfe48d38fdad7c303a28820ddbb7050213cf713970cbb3,090075601001
2024-05-17,5fd61462d4efe864cecfe48d38fdad7c303a28820ddbb7050213cf713970cbb3,090075601001
2024-07-20,5fd61462d4efe864cecfe48d38fdad7c303a28820ddbb7050213cf713970cbb3,090075601001
2024-08-10,5fd61462d4efe864cecfe48d38fdad7c303a28820ddbb7050213cf713970cbb3,090075601001
2024-10-26,5fd61462d4efe864cecfe48d38fdad7c303a28820ddbb7050213cf713970cbb3,090075601001
2024-11-09,5fd61462d4efe864cecfe48d38fdad7c303a28820ddbb7050213cf713970cbb3,090075601001
2023-11-04,5fd646458a8b2fc31a9922bd6557f2d1edba80a6b0add432d46d7e2197ee3fac,090053601004
2024-07-25,5fd650eeebc7ad3944cb065cc37caf7fdab16f5ebeba4e6ea62bd605c334fb11,090034808002
2024-09-20,5fd650eeebc7ad3944cb065cc37caf7fdab16f5ebeba4e6ea62bd605c334fb11,090034808002
2023-10-12,5fdcb1f09a4c32d268f6adb81e43405dd5c7196e0b7360f2e6fcca747a755f71,090053621021
2024-07-14,5fddffef70f7727b8c7cc3fcf6fbbe4b966e7c376ddf8ea2759bee137bfafa8d,090091862002
2024-10-07,5fddffef70f7727b8c7cc3fcf6fbbe4b966e7c376ddf8ea2759bee137bfafa8d,090091862002
2024-10-27,5fddffef70f7727b8c7cc3fcf6fbbe4b966e7c376ddf8ea2759bee137bfafa8d,090091862002
2024-11-24,5fddffef70f7727b8c7cc3fcf6fbbe4b966e7c376ddf8ea2759bee137bfafa8d,090091862002
2023-06-18,5fde053d1ef18dbbd33c93e21c9bfa45fd62b33928bcee8b1305a2f2d27103ef,090075702002
2024-11-10,5fde053d1ef18dbbd33c93e21c9bfa45fd62b33928bcee8b1305a2f2d27103ef,090075702002
2019-06-29,5fe00ce96cd84b28ea52e9c4b213f45b9517faba84030ba23ec46cc504db3bb5,
2023-03-15,5fe480f1ba4b5055eb8eaafceb51a0a331cac6eeb875573603fd1fccc3f7c791,090091862003
2023-03-28,5fe480f1ba4b5055eb8eaafceb51a0a331cac6eeb875573603fd1fccc3f7c791,090091862003
2019-05-24,5fe8d3e617c262cfce4c609d9c1de09d1defe5fc73e268412d12080d33edba42,090034681022
2024-08-19,5feb9fb78018b3cfe884b56ee3c8aa72c6a1df2b402030553f0e57958d036423,090159044002
2024-08-26,5feb9fb78018b3cfe884b56ee3c8aa72c6a1df2b402030553f0e57958d036423,090159044002
2024-09-02,5feb9fb78018b3cfe884b56ee3c8aa72c6a1df2b402030553f0e57958d036423,090159044002
2024-09-09,5feb9fb78018b3cfe884b56ee3c8aa72c6a1df2b402030553f0e57958d036423,090159044002
2024-09-16,5feb9fb78018b3cfe884b56ee3c8aa72c6a1df2b402030553f0e57958d036423,090159044002
2024-09-23,5feb9fb78018b3cfe884b56ee3c8aa72c6a1df2b402030553f0e57958d036423,090159044002
2024-09-30,5feb9fb78018b3cfe884b56ee3c8aa72c6a1df2b402030553f0e57958d036423,090159044002
2024-10-14,5feb9fb78018b3cfe884b56ee3c8aa72c6a1df2b402030553f0e57958d036423,090159044002
2023-09-17,5feba1a213af685371a885931694fa276e3526b71d8998c93800e63198aff989,090034662021
2019-04-12,5fed19d03329fd5690c95ac4e597099b690fc618fc2b07b29f5fbba1c1d181c4,481576709011
2024-08-20,5fed7f3e5a14a8063b82b1806923117101907b1228801d809fd0c9f25285dd66,090158005004
2023-09-09,5fee41d9f5e7cef0fca7236c9567d1e28424c6b38dc129393143d3732e395eb1,090091511003
2024-09-10,5ff2d9daf69b0a5f35223195384a50bd4cbb30b3a417b37996c45089410ce635,090135302004
2023-08-27,5ff7c68d1d141864e7d0fedbbe2e4797c60be7830e7915d0292feacf81bc563d,090091413004
2023-08-28,5ff7c68d1d141864e7d0fedbbe2e4797c60be7830e7915d0292feacf81bc563d,090091413004
2023-09-03,5ff7c68d1d141864e7d0fedbbe2e4797c60be7830e7915d0292feacf81bc563d,090091413004
2023-09-04,5ff7c68d1d141864e7d0fedbbe2e4797c60be7830e7915d0292feacf81bc563d,090091413004
2023-09-17,5ff7c68d1d141864e7d0fedbbe2e4797c60be7830e7915d0292feacf81bc563d,090091413004
2023-09-18,5ff7c68d1d141864e7d0fedbbe2e4797c60be7830e7915d0292feacf81bc563d,090091413004
2023-05-28,5ff8e777d63ffd893adb5b5fb6f1c097fc12a0a9eaed80ac9bbd6a84b560e02f,
2023-05-06,5ff9bb6c301b32ad5b3d408bcce7e0ba45eba270660f146f3fe584fead522258,250138130006
2024-07-01,5ff9ca355f1726265e3e024e534eebc356697813a6a72fd0789aa7a3ffc1ddc8,250235452001
2024-08-26,5ff9ca355f1726265e3e024e534eebc356697813a6a72fd0789aa7a3ffc1ddc8,250235452001
2024-09-02,5ff9ca355f1726265e3e024e534eebc356697813a6a72fd0789aa7a3ffc1ddc8,250235452001
2023-08-15,5ffed12b0809729aa9e4aa7b2ebe330f25da96ce4a7a335f80a964b10f380e89,090034661012
2024-10-05,5fff77d7327ba2b20249c846c83bff62ed6689174f29d258132f2695b743b201,090010809001
2022-11-14,5fffd3ab65a578c43cde52c11c3abccca4e134e8513df978e5878635a1441698,090010801004
2023-07-14,6001b86946df0a7d83633a1e77d8b4a539abf119517f51e344bc37e89f069078,
2024-12-17,60060dec90d61756069c27b958ea1a5dbb7673e1d2209fc6970f5bcba1b94b6e,090091846001
2019-01-27,60068a54449b38a4e8bc06a344816980289619947be8ec9da86c3878336933ae,090034735021
2019-03-02,60068a54449b38a4e8bc06a344816980289619947be8ec9da86c3878336933ae,090034735021
2019-05-27,60068a54449b38a4e8bc06a344816980289619947be8ec9da86c3878336933ae,090034735021
2024-10-05,600795d71f381a650afc7727613ed1a71a3778d025ecde3bebc8d9595bc8b972,090034808003
2024-07-31,6008a14c118fe10ad25f2b47138810bdb9230a291638ea75385a160ad2006dd0,090091861004
2024-10-03,6009927bb9cbac5f543a21bac1fdfd996fda657f87cc940cfe97eae55b6e1ee3,090075501002
2024-09-28,600afb9cebc51d55439f5833a28ddebaf8bd6ed71962285848e081443d605b39,090011052001
2024-10-19,600afb9cebc51d55439f5833a28ddebaf8bd6ed71962285848e081443d605b39,090011052001
2022-12-18,600b8d0677d3e6f349270a725cad4c6036404772804971c68d0ca0a884cc3590,090053104002
2023-01-08,600b8d0677d3e6f349270a725cad4c6036404772804971c68d0ca0a884cc3590,090053104002
2024-07-13,600c5a8b5717bdfca2e26b2411683329ef613f136fb7157bf78396501a3a2598,090034061002
2024-09-21,600c5a8b5717bdfca2e26b2411683329ef613f136fb7157bf78396501a3a2598,090075501001
2024-10-12,600c5a8b5717bdfca2e26b2411683329ef613f136fb7157bf78396501a3a2598,090075501001
2024-07-14,600dcf7f3908f63a6b601d5d3a398cb990baea0d235d2dbca438cda186a57704,090053601003
2022-03-10,600dfb508cafe25d8e50604dc1327b8939772fb9945df0570628031f2df7d0dd,090117054001
2022-03-14,600dfb508cafe25d8e50604dc1327b8939772fb9945df0570628031f2df7d0dd,090117054001
2022-03-17,600dfb508cafe25d8e50604dc1327b8939772fb9945df0570628031f2df7d0dd,090117054001
2022-03-18,600dfb508cafe25d8e50604dc1327b8939772fb9945df0570628031f2df7d0dd,090117054001
2022-03-20,600dfb508cafe25d8e50604dc1327b8939772fb9945df0570628031f2df7d0dd,090117054001
2022-03-22,600dfb508cafe25d8e50604dc1327b8939772fb9945df0570628031f2df7d0dd,090117054001
2022-03-23,600dfb508cafe25d8e50604dc1327b8939772fb9945df0570628031f2df7d0dd,090117054001
2022-03-26,600dfb508cafe25d8e50604dc1327b8939772fb9945df0570628031f2df7d0dd,090117054001
2022-03-29,600dfb508cafe25d8e50604dc1327b8939772fb9945df0570628031f2df7d0dd,090117054001
2022-06-11,600dfb508cafe25d8e50604dc1327b8939772fb9945df0570628031f2df7d0dd,090117054001
2022-06-27,600dfb508cafe25d8e50604dc1327b8939772fb9945df0570628031f2df7d0dd,090117054001
2022-07-01,600dfb508cafe25d8e50604dc1327b8939772fb9945df0570628031f2df7d0dd,090117054001
2024-11-02,600feecff2f88688bebeedb3b71613f56e144a9b6941d57b04e5120236b34e12,090076102004
2024-09-11,600ff535ddd6fba06a7c89cf32e15e3299fdbf190d882355c73c2fe3da111cef,090076401005
2024-10-16,600ff535ddd6fba06a7c89cf32e15e3299fdbf190d882355c73c2fe3da111cef,090076401005
2023-10-22,601287d1e34ab63ebf5b87a970d9278a205a3cbacce87e059239a65fd9240b7e,340030191031
2023-11-12,601287d1e34ab63ebf5b87a970d9278a205a3cbacce87e059239a65fd9240b7e,340030191031
2024-02-11,601287d1e34ab63ebf5b87a970d9278a205a3cbacce87e059239a65fd9240b7e,340030191031
2024-02-18,601287d1e34ab63ebf5b87a970d9278a205a3cbacce87e059239a65fd9240b7e,340030191031
2023-09-15,60155250ff6acbc9d1d706b8eb95b37a3d05b3137ef3727694922a329b4d41b2,090053061004
2023-02-01,601613ace0ad41e9438f65696e2067370b2b2ddee0f4c3d5dfc0331d825ffbc2,090091759004
2023-01-14,6017132d55b1f91cbe8d0d0aa41dcfee7e9e360214dec8e6592cb28cbe45816e,090091942013
2023-05-13,6019b83baca09a55fec93f88a9f220596d843701d9cc778412878787687e4323,090091705003
2023-11-18,6019b83baca09a55fec93f88a9f220596d843701d9cc778412878787687e4323,090091705003
2024-09-05,601a69ee00a82fe8511d2232f98773416869e4cd0bd6f90758ff89e50e6e6558,
2023-10-15,601ab4eff9d7607dcd9557345d3d1891a7c888397e0e9d153856df7b2a4ebd8b,440070122003
2024-08-18,601ab4eff9d7607dcd9557345d3d1891a7c888397e0e9d153856df7b2a4ebd8b,250138107004
2024-09-15,601ab4eff9d7607dcd9557345d3d1891a7c888397e0e9d153856df7b2a4ebd8b,440070122003
2024-10-07,601b2d1dc47ff4d9030a648c46506815f9db2b42031289c5fcd7f356ab08faba,090035204002
2024-10-14,601b2d1dc47ff4d9030a648c46506815f9db2b42031289c5fcd7f356ab08faba,090035204002
2024-07-20,601b5799e0c058c49113abdf5fb09c6cf0ecb5da710152d20fa07c9d52db87d7,090091712001
2024-07-27,601b5799e0c058c49113abdf5fb09c6cf0ecb5da710152d20fa07c9d52db87d7,090091712001
2024-11-09,601b5799e0c058c49113abdf5fb09c6cf0ecb5da710152d20fa07c9d52db87d7,090091712001
2024-11-23,601b5799e0c058c49113abdf5fb09c6cf0ecb5da710152d20fa07c9d52db87d7,090091712001
2019-05-25,601b5b11fcb7933eff2a22110bfded20b50299f23751b6cbb80c231f7b907dd7,090135305002
2019-01-12,601bfff74cd0864ef54a8dbdbff4df11e169003046ceb3bd4a7869b79aecf681,090054254002
2021-07-29,6020013c7456b3334d62978ecbc9a69220508e90d3572d35a5fb6055721780d7,
2021-08-02,6020013c7456b3334d62978ecbc9a69220508e90d3572d35a5fb6055721780d7,
2024-08-03,60219ee2013c2792103718436802cb26ff64da5fe36d121b4d73ce252553ee84,250277391004
2024-10-19,60219ee2013c2792103718436802cb26ff64da5fe36d121b4d73ce252553ee84,250277391004
2024-10-09,6023956a9a6a702504b6b9be6ef3587eb95feec7e9d67e74b007cf0a99c3fa55,361119523001
2024-10-16,6023956a9a6a702504b6b9be6ef3587eb95feec7e9d67e74b007cf0a99c3fa55,361119523001
2024-11-27,6023956a9a6a702504b6b9be6ef3587eb95feec7e9d67e74b007cf0a99c3fa55,361119523001
2024-10-12,6025f10b47ba03e44ce14b320f06c47d0c68d69d277261a1e4c07a81ab784046,090075851004
2024-11-09,6025f10b47ba03e44ce14b320f06c47d0c68d69d277261a1e4c07a81ab784046,090075851004
2023-10-07,60296ce57a526d42f7cb7f4df4c0b1eadb7051cf4b452f6ef0f6febbf4baeeb6,440070132021
2024-07-04,602a6ceaf7c816246446af9f558767e7d723d12c0b4bcd38f44cf8cc4b01d584,090010441002
2024-07-10,602a6ceaf7c816246446af9f558767e7d723d12c0b4bcd38f44cf8cc4b01d584,090010441002
2024-08-07,602be8194900f0af112a84ce3a5c76a7b764f519586de7dd8fbd89d4a262e386,
2023-06-03,602f482bb38c4049789baed73784f89861f40198f825480841766b085d8d7e97,090118702003
2023-10-21,602f482bb38c4049789baed73784f89861f40198f825480841766b085d8d7e97,090118702003
2024-01-20,602f482bb38c4049789baed73784f89861f40198f825480841766b085d8d7e97,360470692001
2024-02-24,602f482bb38c4049789baed73784f89861f40198f825480841766b085d8d7e97,090117053002
2024-03-02,602f482bb38c4049789baed73784f89861f40198f825480841766b085d8d7e97,090117053002
2024-04-13,602f482bb38c4049789baed73784f89861f40198f825480841766b085d8d7e97,090117053002
2024-06-22,602f482bb38c4049789baed73784f89861f40198f825480841766b085d8d7e97,090117053002
2024-07-13,602f482bb38c4049789baed73784f89861f40198f825480841766b085d8d7e97,090117053002
2024-08-10,602f482bb38c4049789baed73784f89861f40198f825480841766b085d8d7e97,090117053002
2024-10-12,602f482bb38c4049789baed73784f89861f40198f825480841766b085d8d7e97,360470692001
2024-11-16,602f482bb38c4049789baed73784f89861f40198f825480841766b085d8d7e97,090117053002
2024-11-23,602f482bb38c4049789baed73784f89861f40198f825480841766b085d8d7e97,090117053002
2024-10-05,602f53c7865cf78a866bce9439a48dc7a0d1d12150bdf57cbdcdd593c23647ff,090091758001
2023-04-25,602fed6d8921348dc3bce7348db308928b140a3ae14f6401c5b2bced8e01eb21,090035205012
2024-11-05,6034222b70f47f05ec972136953abecaea3086647d931efe914e838b3187d89d,510594402023
2024-11-12,6034222b70f47f05ec972136953abecaea3086647d931efe914e838b3187d89d,510594402023
2019-01-19,6034b072c2cfecc7cb8d3fcf3c5fbe5258a64d1fc0d5397c2b8833241e17fa16,090034681015
2019-02-17,6035f934cf21af819e4228e587ca2ce875179db5773e946766a16a887135b38c,440070137014
2020-08-26,6036657c6e7722115b3863675cc1b17cc01df3c692d61240829b432f5754c9a2,090135351002
2024-05-04,603766a0f42ba26a609bdd76785c35c0d9b416fc6eec7c7457de137d191767fa,090011003001
2024-08-17,603766a0f42ba26a609bdd76785c35c0d9b416fc6eec7c7457de137d191767fa,090011003001
2023-11-01,603890321528ccabc219c415cb2da8de9a5e23af168808b7b06ee3d840461bdc,090091760002
2024-04-10,603890321528ccabc219c415cb2da8de9a5e23af168808b7b06ee3d840461bdc,090091760002
2024-10-02,603890321528ccabc219c415cb2da8de9a5e23af168808b7b06ee3d840461bdc,090091760002
2024-10-13,603a988b2495f88968e5af64fd69309177aa63fc2cd6c15c15966e0cef2da54c,090138901003
2024-11-17,603a988b2495f88968e5af64fd69309177aa63fc2cd6c15c15966e0cef2da54c,090138901003
2024-08-10,604183b30cf9a83aa8aadccc9e218cc11e396778af11e79d3e42a652cd991077,
2024-08-17,604183b30cf9a83aa8aadccc9e218cc11e396778af11e79d3e42a652cd991077,
2024-08-25,604316857b5ffafe589dd1a30f7108f333413fafdd6274063df352b29922b9d5,
2024-09-01,604316857b5ffafe589dd1a30f7108f333413fafdd6274063df352b29922b9d5,
2024-10-13,604316857b5ffafe589dd1a30f7108f333413fafdd6274063df352b29922b9d5,
2024-11-24,604316857b5ffafe589dd1a30f7108f333413fafdd6274063df352b29922b9d5,
2024-12-01,604316857b5ffafe589dd1a30f7108f333413fafdd6274063df352b29922b9d5,
2023-05-03,6044b13c0b2618a1edc6b2f0a35d44bde9ebf7cb3c226afe096b7fe66c972e94,090034811002
2024-10-01,604684af368f410f0e84cbd491ad037da507c72d42d764ad2a38f03b63898fee,
2024-09-25,604705729910bc651d1fe6d8ef2714cd4686bdd9553087d5d4d53ee42e8b4d97,
2024-07-06,604863205fec78f333c3d4fe9443cb5cc7b9539c71f15811cb28c875ba110185,
2024-07-11,604863205fec78f333c3d4fe9443cb5cc7b9539c71f15811cb28c875ba110185,
2023-07-15,6048ad32d361a3901ac19715a41e98d2212cff50479f991186104d6786eb2f10,090158250001
2023-08-26,6048ad32d361a3901ac19715a41e98d2212cff50479f991186104d6786eb2f10,090158250001
2023-10-21,6048ad32d361a3901ac19715a41e98d2212cff50479f991186104d6786eb2f10,090158250001
2023-12-09,6048ad32d361a3901ac19715a41e98d2212cff50479f991186104d6786eb2f10,090158250001
2024-01-27,6048ad32d361a3901ac19715a41e98d2212cff50479f991186104d6786eb2f10,090158250001
2024-10-12,6048ad32d361a3901ac19715a41e98d2212cff50479f991186104d6786eb2f10,090158250001
2024-12-21,6048ad32d361a3901ac19715a41e98d2212cff50479f991186104d6786eb2f10,090158250001
